degrees,values
16245,0.7071
16246,0.7193
16247,0.7314
16248,0.7431
16249,0.7547
16250,0.766
16251,0.7771
16252,0.788
16253,0.7986
16254,0.809
16255,0.8192
16256,0.829
16257,0.8387
16258,0.848
16259,0.8572
16260,0.866
16261,0.8746
16262,0.8829
16263,0.891
16264,0.8988
16265,0.9063
16266,0.9135
16267,0.9205
16268,0.9272
16269,0.9336
16270,0.9397
16271,0.9455
16272,0.9511
16273,0.9563
16274,0.9613
16275,0.9659
16276,0.9703
16277,0.9744
16278,0.9781
16279,0.9816
16280,0.9848
16281,0.9877
16282,0.9903
16283,0.9925
16284,0.9945
16285,0.9962
16286,0.9976
16287,0.9986
16288,0.9994
16289,0.9998
16290,1.0
16291,0.9998
16292,0.9994
16293,0.9986
16294,0.9976
16295,0.9962
16296,0.9945
16297,0.9925
16298,0.9903
16299,0.9877
16300,0.9848
16301,0.9816
16302,0.9781
16303,0.9744
16304,0.9703
16305,0.9659
16306,0.9613
16307,0.9563
16308,0.9511
16309,0.9455
16310,0.9397
16311,0.9336
16312,0.9272
16313,0.9205
16314,0.9135
16315,0.9063
16316,0.8988
16317,0.891
16318,0.8829
16319,0.8746
16320,0.866
16321,0.8572
16322,0.848
16323,0.8387
16324,0.829
16325,0.8192
16326,0.809
16327,0.7986
16328,0.788
16329,0.7771
16330,0.766
16331,0.7547
16332,0.7431
16333,0.7314
16334,0.7193
16335,0.7071
16336,0.6947
16337,0.682
16338,0.6691
16339,0.6561
16340,0.6428
16341,0.6293
16342,0.6157
16343,0.6018
16344,0.5878
16345,0.5736
16346,0.5592
16347,0.5446
16348,0.5299
16349,0.515
16350,0.5
16351,0.4848
16352,0.4695
16353,0.454
16354,0.4384
16355,0.4226
16356,0.4067
16357,0.3907
16358,0.3746
16359,0.3584
16360,0.342
16361,0.3256
16362,0.309
16363,0.2924
16364,0.2756
16365,0.2588
16366,0.2419
16367,0.225
16368,0.2079
16369,0.1908
16370,0.1736
16371,0.1564
16372,0.1392
16373,0.1219
16374,0.1045
16375,0.0872
16376,0.0698
16377,0.0523
16378,0.0349
16379,0.0175
16380,0.0
16381,-0.0175
16382,-0.0349
16383,-0.0523
16384,-0.0698
16385,-0.0872
16386,-0.1045
16387,-0.1219
16388,-0.1392
16389,-0.1564
16390,-0.1736
16391,-0.1908
16392,-0.2079
16393,-0.225
16394,-0.2419
16395,-0.2588
16396,-0.2756
16397,-0.2924
16398,-0.309
16399,-0.3256
16400,-0.342
16401,-0.3584
16402,-0.3746
16403,-0.3907
16404,-0.4067
16405,-0.4226
16406,-0.4384
16407,-0.454
16408,-0.4695
16409,-0.4848
16410,-0.5
16411,-0.515
16412,-0.5299
16413,-0.5446
16414,-0.5592
16415,-0.5736
16416,-0.5878
16417,-0.6018
16418,-0.6157
16419,-0.6293
16420,-0.6428
16421,-0.6561
16422,-0.6691
16423,-0.682
16424,-0.6947
16425,-0.7071
16426,-0.7193
16427,-0.7314
16428,-0.7431
16429,-0.7547
16430,-0.766
16431,-0.7771
16432,-0.788
16433,-0.7986
16434,-0.809
16435,-0.8192
16436,-0.829
16437,-0.8387
16438,-0.848
16439,-0.8572
16440,-0.866
16441,-0.8746
16442,-0.8829
16443,-0.891
16444,-0.8988
16445,-0.9063
16446,-0.9135
16447,-0.9205
16448,-0.9272
16449,-0.9336
16450,-0.9397
16451,-0.9455
16452,-0.9511
16453,-0.9563
16454,-0.9613
16455,-0.9659
16456,-0.9703
16457,-0.9744
16458,-0.9781
16459,-0.9816
16460,-0.9848
16461,-0.9877
16462,-0.9903
16463,-0.9925
16464,-0.9945
16465,-0.9962
16466,-0.9976
16467,-0.9986
16468,-0.9994
16469,-0.9998
16470,-1.0
16471,-0.9998
16472,-0.9994
16473,-0.9986
16474,-0.9976
16475,-0.9962
16476,-0.9945
16477,-0.9925
16478,-0.9903
16479,-0.9877
16480,-0.9848
16481,-0.9816
16482,-0.9781
16483,-0.9744
16484,-0.9703
16485,-0.9659
16486,-0.9613
16487,-0.9563
16488,-0.9511
16489,-0.9455
16490,-0.9397
16491,-0.9336
16492,-0.9272
16493,-0.9205
16494,-0.9135
16495,-0.9063
16496,-0.8988
16497,-0.891
16498,-0.8829
16499,-0.8746
16500,-0.866
16501,-0.8572
16502,-0.848
16503,-0.8387
16504,-0.829
16505,-0.8192
16506,-0.809
16507,-0.7986
16508,-0.788
16509,-0.7771
16510,-0.766
16511,-0.7547
16512,-0.7431
16513,-0.7314
16514,-0.7193
16515,-0.7071
16516,-0.6947
16517,-0.682
16518,-0.6691
16519,-0.6561
16520,-0.6428
16521,-0.6293
16522,-0.6157
16523,-0.6018
16524,-0.5878
16525,-0.5736
16526,-0.5592
16527,-0.5446
16528,-0.5299
16529,-0.515
16530,-0.5
16531,-0.4848
16532,-0.4695
16533,-0.454
16534,-0.4384
16535,-0.4226
16536,-0.4067
16537,-0.3907
16538,-0.3746
16539,-0.3584
16540,-0.342
16541,-0.3256
16542,-0.309
16543,-0.2924
16544,-0.2756
16545,-0.2588
16546,-0.2419
16547,-0.225
16548,-0.2079
16549,-0.1908
16550,-0.1736
16551,-0.1564
16552,-0.1392
16553,-0.1219
16554,-0.1045
16555,-0.0872
16556,-0.0698
16557,-0.0523
16558,-0.0349
16559,-0.0175
16560,-0.0
16561,0.0175
16562,0.0349
16563,0.0523
16564,0.0698
16565,0.0872
16566,0.1045
16567,0.1219
16568,0.1392
16569,0.1564
16570,0.1736
16571,0.1908
16572,0.2079
16573,0.225
16574,0.2419
16575,0.2588
16576,0.2756
16577,0.2924
16578,0.309
16579,0.3256
16580,0.342
16581,0.3584
16582,0.3746
16583,0.3907
16584,0.4067
16585,0.4226
16586,0.4384
16587,0.454
16588,0.4695
16589,0.4848
16590,0.5
16591,0.515
16592,0.5299
16593,0.5446
16594,0.5592
16595,0.5736
16596,0.5878
16597,0.6018
16598,0.6157
16599,0.6293
16600,0.6428
16601,0.6561
16602,0.6691
16603,0.682
16604,0.6947
16605,0.7071
16606,0.7193
16607,0.7314
16608,0.7431
16609,0.7547
16610,0.766
16611,0.7771
16612,0.788
16613,0.7986
16614,0.809
16615,0.8192
16616,0.829
16617,0.8387
16618,0.848
16619,0.8572
16620,0.866
16621,0.8746
16622,0.8829
16623,0.891
16624,0.8988
16625,0.9063
16626,0.9135
16627,0.9205
16628,0.9272
16629,0.9336
16630,0.9397
16631,0.9455
16632,0.9511
16633,0.9563
16634,0.9613
16635,0.9659
16636,0.9703
16637,0.9744
16638,0.9781
16639,0.9816
16640,0.9848
16641,0.9877
16642,0.9903
16643,0.9925
16644,0.9945
16645,0.9962
16646,0.9976
16647,0.9986
16648,0.9994
16649,0.9998
16650,1.0
16651,0.9998
16652,0.9994
16653,0.9986
16654,0.9976
16655,0.9962
16656,0.9945
16657,0.9925
16658,0.9903
16659,0.9877
16660,0.9848
16661,0.9816
16662,0.9781
16663,0.9744
16664,0.9703
16665,0.9659
16666,0.9613
16667,0.9563
16668,0.9511
16669,0.9455
16670,0.9397
16671,0.9336
16672,0.9272
16673,0.9205
16674,0.9135
16675,0.9063
16676,0.8988
16677,0.891
16678,0.8829
16679,0.8746
16680,0.866
16681,0.8572
16682,0.848
16683,0.8387
16684,0.829
16685,0.8192
16686,0.809
16687,0.7986
16688,0.788
16689,0.7771
16690,0.766
16691,0.7547
16692,0.7431
16693,0.7314
16694,0.7193
16695,0.7071
16696,0.6947
16697,0.682
16698,0.6691
16699,0.6561
16700,0.6428
16701,0.6293
16702,0.6157
16703,0.6018
16704,0.5878
16705,0.5736
16706,0.5592
16707,0.5446
16708,0.5299
16709,0.515
16710,0.5
16711,0.4848
16712,0.4695
16713,0.454
16714,0.4384
16715,0.4226
16716,0.4067
16717,0.3907
16718,0.3746
16719,0.3584
16720,0.342
16721,0.3256
16722,0.309
16723,0.2924
16724,0.2756
16725,0.2588
16726,0.2419
16727,0.225
16728,0.2079
16729,0.1908
16730,0.1736
16731,0.1564
16732,0.1392
16733,0.1219
16734,0.1045
16735,0.0872
16736,0.0698
16737,0.0523
16738,0.0349
16739,0.0175
16740,-0.0
16741,-0.0175
16742,-0.0349
16743,-0.0523
16744,-0.0698
16745,-0.0872
16746,-0.1045
16747,-0.1219
16748,-0.1392
16749,-0.1564
16750,-0.1736
16751,-0.1908
16752,-0.2079
16753,-0.225
16754,-0.2419
16755,-0.2588
16756,-0.2756
16757,-0.2924
16758,-0.309
16759,-0.3256
16760,-0.342
16761,-0.3584
16762,-0.3746
16763,-0.3907
16764,-0.4067
16765,-0.4226
16766,-0.4384
16767,-0.454
16768,-0.4695
16769,-0.4848
16770,-0.5
16771,-0.515
16772,-0.5299
16773,-0.5446
16774,-0.5592
16775,-0.5736
16776,-0.5878
16777,-0.6018
16778,-0.6157
16779,-0.6293
16780,-0.6428
16781,-0.6561
16782,-0.6691
16783,-0.682
16784,-0.6947
16785,-0.7071
16786,-0.7193
16787,-0.7314
16788,-0.7431
16789,-0.7547
16790,-0.766
16791,-0.7771
16792,-0.788
16793,-0.7986
16794,-0.809
16795,-0.8192
16796,-0.829
16797,-0.8387
16798,-0.848
16799,-0.8572
16800,-0.866
16801,-0.8746
16802,-0.8829
16803,-0.891
16804,-0.8988
16805,-0.9063
16806,-0.9135
16807,-0.9205
16808,-0.9272
16809,-0.9336
16810,-0.9397
16811,-0.9455
16812,-0.9511
16813,-0.9563
16814,-0.9613
16815,-0.9659
16816,-0.9703
16817,-0.9744
16818,-0.9781
16819,-0.9816
16820,-0.9848
16821,-0.9877
16822,-0.9903
16823,-0.9925
16824,-0.9945
16825,-0.9962
16826,-0.9976
16827,-0.9986
16828,-0.9994
16829,-0.9998
16830,-1.0
16831,-0.9998
16832,-0.9994
16833,-0.9986
16834,-0.9976
16835,-0.9962
16836,-0.9945
16837,-0.9925
16838,-0.9903
16839,-0.9877
16840,-0.9848
16841,-0.9816
16842,-0.9781
16843,-0.9744
16844,-0.9703
16845,-0.9659
16846,-0.9613
16847,-0.9563
16848,-0.9511
16849,-0.9455
16850,-0.9397
16851,-0.9336
16852,-0.9272
16853,-0.9205
16854,-0.9135
16855,-0.9063
16856,-0.8988
16857,-0.891
16858,-0.8829
16859,-0.8746
16860,-0.866
16861,-0.8572
16862,-0.848
16863,-0.8387
16864,-0.829
16865,-0.8192
16866,-0.809
16867,-0.7986
16868,-0.788
16869,-0.7771
16870,-0.766
16871,-0.7547
16872,-0.7431
16873,-0.7314
16874,-0.7193
16875,-0.7071
16876,-0.6947
16877,-0.682
16878,-0.6691
16879,-0.6561
16880,-0.6428
16881,-0.6293
16882,-0.6157
16883,-0.6018
16884,-0.5878
16885,-0.5736
16886,-0.5592
16887,-0.5446
16888,-0.5299
16889,-0.515
16890,-0.5
16891,-0.4848
16892,-0.4695
16893,-0.454
16894,-0.4384
16895,-0.4226
16896,-0.4067
16897,-0.3907
16898,-0.3746
16899,-0.3584
16900,-0.342
16901,-0.3256
16902,-0.309
16903,-0.2924
16904,-0.2756
16905,-0.2588
16906,-0.2419
16907,-0.225
16908,-0.2079
16909,-0.1908
16910,-0.1736
16911,-0.1564
16912,-0.1392
16913,-0.1219
16914,-0.1045
16915,-0.0872
16916,-0.0698
16917,-0.0523
16918,-0.0349
16919,-0.0175
16920,0.0
16921,0.0175
16922,0.0349
16923,0.0523
16924,0.0698
16925,0.0872
16926,0.1045
16927,0.1219
16928,0.1392
16929,0.1564
16930,0.1736
16931,0.1908
16932,0.2079
16933,0.225
16934,0.2419
16935,0.2588
16936,0.2756
16937,0.2924
16938,0.309
16939,0.3256
16940,0.342
16941,0.3584
16942,0.3746
16943,0.3907
16944,0.4067
16945,0.4226
16946,0.4384
16947,0.454
16948,0.4695
16949,0.4848
16950,0.5
16951,0.515
16952,0.5299
16953,0.5446
16954,0.5592
16955,0.5736
16956,0.5878
16957,0.6018
16958,0.6157
16959,0.6293
16960,0.6428
16961,0.6561
16962,0.6691
16963,0.682
16964,0.6947
16965,0.7071
16966,0.7193
16967,0.7314
16968,0.7431
16969,0.7547
16970,0.766
16971,0.7771
16972,0.788
16973,0.7986
16974,0.809
16975,0.8192
16976,0.829
16977,0.8387
16978,0.848
16979,0.8572
16980,0.866
16981,0.8746
16982,0.8829
16983,0.891
16984,0.8988
16985,0.9063
16986,0.9135
16987,0.9205
16988,0.9272
16989,0.9336
16990,0.9397
16991,0.9455
16992,0.9511
16993,0.9563
16994,0.9613
16995,0.9659
16996,0.9703
16997,0.9744
16998,0.9781
16999,0.9816
17000,0.9848
17001,0.9877
17002,0.9903
17003,0.9925
17004,0.9945
17005,0.9962
17006,0.9976
17007,0.9986
17008,0.9994
17009,0.9998
17010,1.0
17011,0.9998
17012,0.9994
17013,0.9986
17014,0.9976
17015,0.9962
17016,0.9945
17017,0.9925
17018,0.9903
17019,0.9877
17020,0.9848
17021,0.9816
17022,0.9781
17023,0.9744
17024,0.9703
17025,0.9659
17026,0.9613
17027,0.9563
17028,0.9511
17029,0.9455
17030,0.9397
17031,0.9336
17032,0.9272
17033,0.9205
17034,0.9135
17035,0.9063
17036,0.8988
17037,0.891
17038,0.8829
17039,0.8746
17040,0.866
17041,0.8572
17042,0.848
17043,0.8387
17044,0.829
17045,0.8192
17046,0.809
17047,0.7986
17048,0.788
17049,0.7771
17050,0.766
17051,0.7547
17052,0.7431
17053,0.7314
17054,0.7193
17055,0.7071
17056,0.6947
17057,0.682
17058,0.6691
17059,0.6561
17060,0.6428
17061,0.6293
17062,0.6157
17063,0.6018
17064,0.5878
17065,0.5736
17066,0.5592
17067,0.5446
17068,0.5299
17069,0.515
17070,0.5
17071,0.4848
17072,0.4695
17073,0.454
17074,0.4384
17075,0.4226
17076,0.4067
17077,0.3907
17078,0.3746
17079,0.3584
17080,0.342
17081,0.3256
17082,0.309
17083,0.2924
17084,0.2756
17085,0.2588
17086,0.2419
17087,0.225
17088,0.2079
17089,0.1908
17090,0.1736
17091,0.1564
17092,0.1392
17093,0.1219
17094,0.1045
17095,0.0872
17096,0.0698
17097,0.0523
17098,0.0349
17099,0.0175
17100,0.0
17101,-0.0175
17102,-0.0349
17103,-0.0523
17104,-0.0698
17105,-0.0872
17106,-0.1045
17107,-0.1219
17108,-0.1392
17109,-0.1564
17110,-0.1736
17111,-0.1908
17112,-0.2079
17113,-0.225
17114,-0.2419
17115,-0.2588
17116,-0.2756
17117,-0.2924
17118,-0.309
17119,-0.3256
17120,-0.342
17121,-0.3584
17122,-0.3746
17123,-0.3907
17124,-0.4067
17125,-0.4226
17126,-0.4384
17127,-0.454
17128,-0.4695
17129,-0.4848
17130,-0.5
17131,-0.515
17132,-0.5299
17133,-0.5446
17134,-0.5592
17135,-0.5736
17136,-0.5878
17137,-0.6018
17138,-0.6157
17139,-0.6293
17140,-0.6428
17141,-0.6561
17142,-0.6691
17143,-0.682
17144,-0.6947
17145,-0.7071
17146,-0.7193
17147,-0.7314
17148,-0.7431
17149,-0.7547
17150,-0.766
17151,-0.7771
17152,-0.788
17153,-0.7986
17154,-0.809
17155,-0.8192
17156,-0.829
17157,-0.8387
17158,-0.848
17159,-0.8572
17160,-0.866
17161,-0.8746
17162,-0.8829
17163,-0.891
17164,-0.8988
17165,-0.9063
17166,-0.9135
17167,-0.9205
17168,-0.9272
17169,-0.9336
17170,-0.9397
17171,-0.9455
17172,-0.9511
17173,-0.9563
17174,-0.9613
17175,-0.9659
17176,-0.9703
17177,-0.9744
17178,-0.9781
17179,-0.9816
17180,-0.9848
17181,-0.9877
17182,-0.9903
17183,-0.9925
17184,-0.9945
17185,-0.9962
17186,-0.9976
17187,-0.9986
17188,-0.9994
17189,-0.9998
17190,-1.0
17191,-0.9998
17192,-0.9994
17193,-0.9986
17194,-0.9976
17195,-0.9962
17196,-0.9945
17197,-0.9925
17198,-0.9903
17199,-0.9877
17200,-0.9848
17201,-0.9816
17202,-0.9781
17203,-0.9744
17204,-0.9703
17205,-0.9659
17206,-0.9613
17207,-0.9563
17208,-0.9511
17209,-0.9455
17210,-0.9397
17211,-0.9336
17212,-0.9272
17213,-0.9205
17214,-0.9135
17215,-0.9063
17216,-0.8988
17217,-0.891
17218,-0.8829
17219,-0.8746
17220,-0.866
17221,-0.8572
17222,-0.848
17223,-0.8387
17224,-0.829
17225,-0.8192
17226,-0.809
17227,-0.7986
17228,-0.788
17229,-0.7771
17230,-0.766
17231,-0.7547
17232,-0.7431
17233,-0.7314
17234,-0.7193
17235,-0.7071
17236,-0.6947
17237,-0.682
17238,-0.6691
17239,-0.6561
17240,-0.6428
17241,-0.6293
17242,-0.6157
17243,-0.6018
17244,-0.5878
17245,-0.5736
17246,-0.5592
17247,-0.5446
17248,-0.5299
17249,-0.515
17250,-0.5
17251,-0.4848
17252,-0.4695
17253,-0.454
17254,-0.4384
17255,-0.4226
17256,-0.4067
17257,-0.3907
17258,-0.3746
17259,-0.3584
17260,-0.342
17261,-0.3256
17262,-0.309
17263,-0.2924
17264,-0.2756
17265,-0.2588
17266,-0.2419
17267,-0.225
17268,-0.2079
17269,-0.1908
17270,-0.1736
17271,-0.1564
17272,-0.1392
17273,-0.1219
17274,-0.1045
17275,-0.0872
17276,-0.0698
17277,-0.0523
17278,-0.0349
17279,-0.0175
17280,-0.0
17281,0.0175
17282,0.0349
17283,0.0523
17284,0.0698
17285,0.0872
17286,0.1045
17287,0.1219
17288,0.1392
17289,0.1564
17290,0.1736
17291,0.1908
17292,0.2079
17293,0.225
17294,0.2419
17295,0.2588
17296,0.2756
17297,0.2924
17298,0.309
17299,0.3256
17300,0.342
17301,0.3584
17302,0.3746
17303,0.3907
17304,0.4067
17305,0.4226
17306,0.4384
17307,0.454
17308,0.4695
17309,0.4848
17310,0.5
17311,0.515
17312,0.5299
17313,0.5446
17314,0.5592
17315,0.5736
17316,0.5878
17317,0.6018
17318,0.6157
17319,0.6293
17320,0.6428
17321,0.6561
17322,0.6691
17323,0.682
17324,0.6947
17325,0.7071
17326,0.7193
17327,0.7314
17328,0.7431
17329,0.7547
17330,0.766
17331,0.7771
17332,0.788
17333,0.7986
17334,0.809
17335,0.8192
17336,0.829
17337,0.8387
17338,0.848
17339,0.8572
17340,0.866
17341,0.8746
17342,0.8829
17343,0.891
17344,0.8988
17345,0.9063
17346,0.9135
17347,0.9205
17348,0.9272
17349,0.9336
17350,0.9397
17351,0.9455
17352,0.9511
17353,0.9563
17354,0.9613
17355,0.9659
17356,0.9703
17357,0.9744
17358,0.9781
17359,0.9816
17360,0.9848
17361,0.9877
17362,0.9903
17363,0.9925
17364,0.9945
17365,0.9962
17366,0.9976
17367,0.9986
17368,0.9994
17369,0.9998
17370,1.0
17371,0.9998
17372,0.9994
17373,0.9986
17374,0.9976
17375,0.9962
17376,0.9945
17377,0.9925
17378,0.9903
17379,0.9877
17380,0.9848
17381,0.9816
17382,0.9781
17383,0.9744
17384,0.9703
17385,0.9659
17386,0.9613
17387,0.9563
17388,0.9511
17389,0.9455
17390,0.9397
17391,0.9336
17392,0.9272
17393,0.9205
17394,0.9135
17395,0.9063
17396,0.8988
17397,0.891
17398,0.8829
17399,0.8746
17400,0.866
17401,0.8572
17402,0.848
17403,0.8387
17404,0.829
17405,0.8192
17406,0.809
17407,0.7986
17408,0.788
17409,0.7771
17410,0.766
17411,0.7547
17412,0.7431
17413,0.7314
17414,0.7193
17415,0.7071
17416,0.6947
17417,0.682
17418,0.6691
17419,0.6561
17420,0.6428
17421,0.6293
17422,0.6157
17423,0.6018
17424,0.5878
17425,0.5736
17426,0.5592
17427,0.5446
17428,0.5299
17429,0.515
17430,0.5
17431,0.4848
17432,0.4695
17433,0.454
17434,0.4384
17435,0.4226
17436,0.4067
17437,0.3907
17438,0.3746
17439,0.3584
17440,0.342
17441,0.3256
17442,0.309
17443,0.2924
17444,0.2756
17445,0.2588
17446,0.2419
17447,0.225
17448,0.2079
17449,0.1908
17450,0.1736
17451,0.1564
17452,0.1392
17453,0.1219
17454,0.1045
17455,0.0872
17456,0.0698
17457,0.0523
17458,0.0349
17459,0.0175
17460,0.0
17461,-0.0175
17462,-0.0349
17463,-0.0523
17464,-0.0698
17465,-0.0872
17466,-0.1045
17467,-0.1219
17468,-0.1392
17469,-0.1564
17470,-0.1736
17471,-0.1908
17472,-0.2079
17473,-0.225
17474,-0.2419
17475,-0.2588
17476,-0.2756
17477,-0.2924
17478,-0.309
17479,-0.3256
17480,-0.342
17481,-0.3584
17482,-0.3746
17483,-0.3907
17484,-0.4067
17485,-0.4226
17486,-0.4384
17487,-0.454
17488,-0.4695
17489,-0.4848
17490,-0.5
17491,-0.515
17492,-0.5299
17493,-0.5446
17494,-0.5592
17495,-0.5736
17496,-0.5878
17497,-0.6018
17498,-0.6157
17499,-0.6293
17500,-0.6428
17501,-0.6561
17502,-0.6691
17503,-0.682
17504,-0.6947
17505,-0.7071
17506,-0.7193
17507,-0.7314
17508,-0.7431
17509,-0.7547
17510,-0.766
17511,-0.7771
17512,-0.788
17513,-0.7986
17514,-0.809
17515,-0.8192
17516,-0.829
17517,-0.8387
17518,-0.848
17519,-0.8572
17520,-0.866
17521,-0.8746
17522,-0.8829
17523,-0.891
17524,-0.8988
17525,-0.9063
17526,-0.9135
17527,-0.9205
17528,-0.9272
17529,-0.9336
17530,-0.9397
17531,-0.9455
17532,-0.9511
17533,-0.9563
17534,-0.9613
17535,-0.9659
17536,-0.9703
17537,-0.9744
17538,-0.9781
17539,-0.9816
17540,-0.9848
17541,-0.9877
17542,-0.9903
17543,-0.9925
17544,-0.9945
17545,-0.9962
17546,-0.9976
17547,-0.9986
17548,-0.9994
17549,-0.9998
17550,-1.0
17551,-0.9998
17552,-0.9994
17553,-0.9986
17554,-0.9976
17555,-0.9962
17556,-0.9945
17557,-0.9925
17558,-0.9903
17559,-0.9877
17560,-0.9848
17561,-0.9816
17562,-0.9781
17563,-0.9744
17564,-0.9703
17565,-0.9659
17566,-0.9613
17567,-0.9563
17568,-0.9511
17569,-0.9455
17570,-0.9397
17571,-0.9336
17572,-0.9272
17573,-0.9205
17574,-0.9135
17575,-0.9063
17576,-0.8988
17577,-0.891
17578,-0.8829
17579,-0.8746
17580,-0.866
17581,-0.8572
17582,-0.848
17583,-0.8387
17584,-0.829
17585,-0.8192
17586,-0.809
17587,-0.7986
17588,-0.788
17589,-0.7771
17590,-0.766
17591,-0.7547
17592,-0.7431
17593,-0.7314
17594,-0.7193
17595,-0.7071
17596,-0.6947
17597,-0.682
17598,-0.6691
17599,-0.6561
17600,-0.6428
17601,-0.6293
17602,-0.6157
17603,-0.6018
17604,-0.5878
17605,-0.5736
17606,-0.5592
17607,-0.5446
17608,-0.5299
17609,-0.515
17610,-0.5
17611,-0.4848
17612,-0.4695
17613,-0.454
17614,-0.4384
17615,-0.4226
17616,-0.4067
17617,-0.3907
17618,-0.3746
17619,-0.3584
17620,-0.342
17621,-0.3256
17622,-0.309
17623,-0.2924
17624,-0.2756
17625,-0.2588
17626,-0.2419
17627,-0.225
17628,-0.2079
17629,-0.1908
17630,-0.1736
17631,-0.1564
17632,-0.1392
17633,-0.1219
17634,-0.1045
17635,-0.0872
17636,-0.0698
17637,-0.0523
17638,-0.0349
17639,-0.0175
17640,-0.0
17641,0.0175
17642,0.0349
17643,0.0523
17644,0.0698
17645,0.0872
17646,0.1045
17647,0.1219
17648,0.1392
17649,0.1564
17650,0.1736
17651,0.1908
17652,0.2079
17653,0.225
17654,0.2419
17655,0.2588
17656,0.2756
17657,0.2924
17658,0.309
17659,0.3256
17660,0.342
17661,0.3584
17662,0.3746
17663,0.3907
17664,0.4067
17665,0.4226
17666,0.4384
17667,0.454
17668,0.4695
17669,0.4848
17670,0.5
17671,0.515
17672,0.5299
17673,0.5446
17674,0.5592
17675,0.5736
17676,0.5878
17677,0.6018
17678,0.6157
17679,0.6293
17680,0.6428
17681,0.6561
17682,0.6691
17683,0.682
17684,0.6947
17685,0.7071
17686,0.7193
17687,0.7314
17688,0.7431
17689,0.7547
17690,0.766
17691,0.7771
17692,0.788
17693,0.7986
17694,0.809
17695,0.8192
17696,0.829
17697,0.8387
17698,0.848
17699,0.8572
17700,0.866
17701,0.8746
17702,0.8829
17703,0.891
17704,0.8988
17705,0.9063
17706,0.9135
17707,0.9205
17708,0.9272
17709,0.9336
17710,0.9397
17711,0.9455
17712,0.9511
17713,0.9563
17714,0.9613
17715,0.9659
17716,0.9703
17717,0.9744
17718,0.9781
17719,0.9816
