degrees,values
88939,0.3256
88940,0.342
88941,0.3584
88942,0.3746
88943,0.3907
88944,0.4067
88945,0.4226
88946,0.4384
88947,0.454
88948,0.4695
88949,0.4848
88950,0.5
88951,0.515
88952,0.5299
88953,0.5446
88954,0.5592
88955,0.5736
88956,0.5878
88957,0.6018
88958,0.6157
88959,0.6293
88960,0.6428
88961,0.6561
88962,0.6691
88963,0.682
88964,0.6947
88965,0.7071
88966,0.7193
88967,0.7314
88968,0.7431
88969,0.7547
88970,0.766
88971,0.7771
88972,0.788
88973,0.7986
88974,0.809
88975,0.8192
88976,0.829
88977,0.8387
88978,0.848
88979,0.8572
88980,0.866
88981,0.8746
88982,0.8829
88983,0.891
88984,0.8988
88985,0.9063
88986,0.9135
88987,0.9205
88988,0.9272
88989,0.9336
88990,0.9397
88991,0.9455
88992,0.9511
88993,0.9563
88994,0.9613
88995,0.9659
88996,0.9703
88997,0.9744
88998,0.9781
88999,0.9816
89000,0.9848
89001,0.9877
89002,0.9903
89003,0.9925
89004,0.9945
89005,0.9962
89006,0.9976
89007,0.9986
89008,0.9994
89009,0.9998
89010,1.0
89011,0.9998
89012,0.9994
89013,0.9986
89014,0.9976
89015,0.9962
89016,0.9945
89017,0.9925
89018,0.9903
89019,0.9877
89020,0.9848
89021,0.9816
89022,0.9781
89023,0.9744
89024,0.9703
89025,0.9659
89026,0.9613
89027,0.9563
89028,0.9511
89029,0.9455
89030,0.9397
89031,0.9336
89032,0.9272
89033,0.9205
89034,0.9135
89035,0.9063
89036,0.8988
89037,0.891
89038,0.8829
89039,0.8746
89040,0.866
89041,0.8572
89042,0.848
89043,0.8387
89044,0.829
89045,0.8192
89046,0.809
89047,0.7986
89048,0.788
89049,0.7771
89050,0.766
89051,0.7547
89052,0.7431
89053,0.7314
89054,0.7193
89055,0.7071
89056,0.6947
89057,0.682
89058,0.6691
89059,0.6561
89060,0.6428
89061,0.6293
89062,0.6157
89063,0.6018
89064,0.5878
89065,0.5736
89066,0.5592
89067,0.5446
89068,0.5299
89069,0.515
89070,0.5
89071,0.4848
89072,0.4695
89073,0.454
89074,0.4384
89075,0.4226
89076,0.4067
89077,0.3907
89078,0.3746
89079,0.3584
89080,0.342
89081,0.3256
89082,0.309
89083,0.2924
89084,0.2756
89085,0.2588
89086,0.2419
89087,0.225
89088,0.2079
89089,0.1908
89090,0.1736
89091,0.1564
89092,0.1392
89093,0.1219
89094,0.1045
89095,0.0872
89096,0.0698
89097,0.0523
89098,0.0349
89099,0.0175
89100,-0.0
89101,-0.0175
89102,-0.0349
89103,-0.0523
89104,-0.0698
89105,-0.0872
89106,-0.1045
89107,-0.1219
89108,-0.1392
89109,-0.1564
89110,-0.1736
89111,-0.1908
89112,-0.2079
89113,-0.225
89114,-0.2419
89115,-0.2588
89116,-0.2756
89117,-0.2924
89118,-0.309
89119,-0.3256
89120,-0.342
89121,-0.3584
89122,-0.3746
89123,-0.3907
89124,-0.4067
89125,-0.4226
89126,-0.4384
89127,-0.454
89128,-0.4695
89129,-0.4848
89130,-0.5
89131,-0.515
89132,-0.5299
89133,-0.5446
89134,-0.5592
89135,-0.5736
89136,-0.5878
89137,-0.6018
89138,-0.6157
89139,-0.6293
89140,-0.6428
89141,-0.6561
89142,-0.6691
89143,-0.682
89144,-0.6947
89145,-0.7071
89146,-0.7193
89147,-0.7314
89148,-0.7431
89149,-0.7547
89150,-0.766
89151,-0.7771
89152,-0.788
89153,-0.7986
89154,-0.809
89155,-0.8192
89156,-0.829
89157,-0.8387
89158,-0.848
89159,-0.8572
89160,-0.866
89161,-0.8746
89162,-0.8829
89163,-0.891
89164,-0.8988
89165,-0.9063
89166,-0.9135
89167,-0.9205
89168,-0.9272
89169,-0.9336
89170,-0.9397
89171,-0.9455
89172,-0.9511
89173,-0.9563
89174,-0.9613
89175,-0.9659
89176,-0.9703
89177,-0.9744
89178,-0.9781
89179,-0.9816
89180,-0.9848
89181,-0.9877
89182,-0.9903
89183,-0.9925
89184,-0.9945
89185,-0.9962
89186,-0.9976
89187,-0.9986
89188,-0.9994
89189,-0.9998
89190,-1.0
89191,-0.9998
89192,-0.9994
89193,-0.9986
89194,-0.9976
89195,-0.9962
89196,-0.9945
89197,-0.9925
89198,-0.9903
89199,-0.9877
89200,-0.9848
89201,-0.9816
89202,-0.9781
89203,-0.9744
89204,-0.9703
89205,-0.9659
89206,-0.9613
89207,-0.9563
89208,-0.9511
89209,-0.9455
89210,-0.9397
89211,-0.9336
89212,-0.9272
89213,-0.9205
89214,-0.9135
89215,-0.9063
89216,-0.8988
89217,-0.891
89218,-0.8829
89219,-0.8746
89220,-0.866
89221,-0.8572
89222,-0.848
89223,-0.8387
89224,-0.829
89225,-0.8192
89226,-0.809
89227,-0.7986
89228,-0.788
89229,-0.7771
89230,-0.766
89231,-0.7547
89232,-0.7431
89233,-0.7314
89234,-0.7193
89235,-0.7071
89236,-0.6947
89237,-0.682
89238,-0.6691
89239,-0.6561
89240,-0.6428
89241,-0.6293
89242,-0.6157
89243,-0.6018
89244,-0.5878
89245,-0.5736
89246,-0.5592
89247,-0.5446
89248,-0.5299
89249,-0.515
89250,-0.5
89251,-0.4848
89252,-0.4695
89253,-0.454
89254,-0.4384
89255,-0.4226
89256,-0.4067
89257,-0.3907
89258,-0.3746
89259,-0.3584
89260,-0.342
89261,-0.3256
89262,-0.309
89263,-0.2924
89264,-0.2756
89265,-0.2588
89266,-0.2419
89267,-0.225
89268,-0.2079
89269,-0.1908
89270,-0.1736
89271,-0.1564
89272,-0.1392
89273,-0.1219
89274,-0.1045
89275,-0.0872
89276,-0.0698
89277,-0.0523
89278,-0.0349
89279,-0.0175
89280,-0.0
89281,0.0175
89282,0.0349
89283,0.0523
89284,0.0698
89285,0.0872
89286,0.1045
89287,0.1219
89288,0.1392
89289,0.1564
89290,0.1736
89291,0.1908
89292,0.2079
89293,0.225
89294,0.2419
89295,0.2588
89296,0.2756
89297,0.2924
89298,0.309
89299,0.3256
89300,0.342
89301,0.3584
89302,0.3746
89303,0.3907
89304,0.4067
89305,0.4226
89306,0.4384
89307,0.454
89308,0.4695
89309,0.4848
89310,0.5
89311,0.515
89312,0.5299
89313,0.5446
89314,0.5592
89315,0.5736
89316,0.5878
89317,0.6018
89318,0.6157
89319,0.6293
89320,0.6428
89321,0.6561
89322,0.6691
89323,0.682
89324,0.6947
89325,0.7071
89326,0.7193
89327,0.7314
89328,0.7431
89329,0.7547
89330,0.766
89331,0.7771
89332,0.788
89333,0.7986
89334,0.809
89335,0.8192
89336,0.829
89337,0.8387
89338,0.848
89339,0.8572
89340,0.866
89341,0.8746
89342,0.8829
89343,0.891
89344,0.8988
89345,0.9063
89346,0.9135
89347,0.9205
89348,0.9272
89349,0.9336
89350,0.9397
89351,0.9455
89352,0.9511
89353,0.9563
89354,0.9613
89355,0.9659
89356,0.9703
89357,0.9744
89358,0.9781
89359,0.9816
89360,0.9848
89361,0.9877
89362,0.9903
89363,0.9925
89364,0.9945
89365,0.9962
89366,0.9976
89367,0.9986
89368,0.9994
89369,0.9998
89370,1.0
89371,0.9998
89372,0.9994
89373,0.9986
89374,0.9976
89375,0.9962
89376,0.9945
89377,0.9925
89378,0.9903
89379,0.9877
89380,0.9848
89381,0.9816
89382,0.9781
89383,0.9744
89384,0.9703
89385,0.9659
89386,0.9613
89387,0.9563
89388,0.9511
89389,0.9455
89390,0.9397
89391,0.9336
89392,0.9272
89393,0.9205
89394,0.9135
89395,0.9063
89396,0.8988
89397,0.891
89398,0.8829
89399,0.8746
89400,0.866
89401,0.8572
89402,0.848
89403,0.8387
89404,0.829
89405,0.8192
89406,0.809
89407,0.7986
89408,0.788
89409,0.7771
89410,0.766
89411,0.7547
89412,0.7431
89413,0.7314
89414,0.7193
89415,0.7071
89416,0.6947
89417,0.682
89418,0.6691
89419,0.6561
89420,0.6428
89421,0.6293
89422,0.6157
89423,0.6018
89424,0.5878
89425,0.5736
89426,0.5592
89427,0.5446
89428,0.5299
89429,0.515
89430,0.5
89431,0.4848
89432,0.4695
89433,0.454
89434,0.4384
89435,0.4226
89436,0.4067
89437,0.3907
89438,0.3746
89439,0.3584
89440,0.342
89441,0.3256
89442,0.309
89443,0.2924
89444,0.2756
89445,0.2588
89446,0.2419
89447,0.225
89448,0.2079
89449,0.1908
89450,0.1736
89451,0.1564
89452,0.1392
89453,0.1219
89454,0.1045
89455,0.0872
89456,0.0698
89457,0.0523
89458,0.0349
89459,0.0175
89460,0.0
89461,-0.0175
89462,-0.0349
89463,-0.0523
89464,-0.0698
89465,-0.0872
89466,-0.1045
89467,-0.1219
89468,-0.1392
89469,-0.1564
89470,-0.1736
89471,-0.1908
89472,-0.2079
89473,-0.225
89474,-0.2419
89475,-0.2588
89476,-0.2756
89477,-0.2924
89478,-0.309
89479,-0.3256
89480,-0.342
89481,-0.3584
89482,-0.3746
89483,-0.3907
89484,-0.4067
89485,-0.4226
89486,-0.4384
89487,-0.454
89488,-0.4695
89489,-0.4848
89490,-0.5
89491,-0.515
89492,-0.5299
89493,-0.5446
89494,-0.5592
89495,-0.5736
89496,-0.5878
89497,-0.6018
89498,-0.6157
89499,-0.6293
89500,-0.6428
89501,-0.6561
89502,-0.6691
89503,-0.682
89504,-0.6947
89505,-0.7071
89506,-0.7193
89507,-0.7314
89508,-0.7431
89509,-0.7547
89510,-0.766
89511,-0.7771
89512,-0.788
89513,-0.7986
89514,-0.809
89515,-0.8192
89516,-0.829
89517,-0.8387
89518,-0.848
89519,-0.8572
89520,-0.866
89521,-0.8746
89522,-0.8829
89523,-0.891
89524,-0.8988
89525,-0.9063
89526,-0.9135
89527,-0.9205
89528,-0.9272
89529,-0.9336
89530,-0.9397
89531,-0.9455
89532,-0.9511
89533,-0.9563
89534,-0.9613
89535,-0.9659
89536,-0.9703
89537,-0.9744
89538,-0.9781
89539,-0.9816
89540,-0.9848
89541,-0.9877
89542,-0.9903
89543,-0.9925
89544,-0.9945
89545,-0.9962
89546,-0.9976
89547,-0.9986
89548,-0.9994
89549,-0.9998
89550,-1.0
89551,-0.9998
89552,-0.9994
89553,-0.9986
89554,-0.9976
89555,-0.9962
89556,-0.9945
89557,-0.9925
89558,-0.9903
89559,-0.9877
89560,-0.9848
89561,-0.9816
89562,-0.9781
89563,-0.9744
89564,-0.9703
89565,-0.9659
89566,-0.9613
89567,-0.9563
89568,-0.9511
89569,-0.9455
89570,-0.9397
89571,-0.9336
89572,-0.9272
89573,-0.9205
89574,-0.9135
89575,-0.9063
89576,-0.8988
89577,-0.891
89578,-0.8829
89579,-0.8746
89580,-0.866
89581,-0.8572
89582,-0.848
89583,-0.8387
89584,-0.829
89585,-0.8192
89586,-0.809
89587,-0.7986
89588,-0.788
89589,-0.7771
89590,-0.766
89591,-0.7547
89592,-0.7431
89593,-0.7314
89594,-0.7193
89595,-0.7071
89596,-0.6947
89597,-0.682
89598,-0.6691
89599,-0.6561
89600,-0.6428
89601,-0.6293
89602,-0.6157
89603,-0.6018
89604,-0.5878
89605,-0.5736
89606,-0.5592
89607,-0.5446
89608,-0.5299
89609,-0.515
89610,-0.5
89611,-0.4848
89612,-0.4695
89613,-0.454
89614,-0.4384
89615,-0.4226
89616,-0.4067
89617,-0.3907
89618,-0.3746
89619,-0.3584
89620,-0.342
89621,-0.3256
89622,-0.309
89623,-0.2924
89624,-0.2756
89625,-0.2588
89626,-0.2419
89627,-0.225
89628,-0.2079
89629,-0.1908
89630,-0.1736
89631,-0.1564
89632,-0.1392
89633,-0.1219
89634,-0.1045
89635,-0.0872
89636,-0.0698
89637,-0.0523
89638,-0.0349
89639,-0.0175
89640,-0.0
89641,0.0175
89642,0.0349
89643,0.0523
89644,0.0698
89645,0.0872
89646,0.1045
89647,0.1219
89648,0.1392
89649,0.1564
89650,0.1736
89651,0.1908
89652,0.2079
89653,0.225
89654,0.2419
89655,0.2588
89656,0.2756
89657,0.2924
89658,0.309
89659,0.3256
89660,0.342
89661,0.3584
89662,0.3746
89663,0.3907
89664,0.4067
89665,0.4226
89666,0.4384
89667,0.454
89668,0.4695
89669,0.4848
89670,0.5
89671,0.515
89672,0.5299
89673,0.5446
89674,0.5592
89675,0.5736
89676,0.5878
89677,0.6018
89678,0.6157
89679,0.6293
89680,0.6428
89681,0.6561
89682,0.6691
89683,0.682
89684,0.6947
89685,0.7071
89686,0.7193
89687,0.7314
89688,0.7431
89689,0.7547
89690,0.766
89691,0.7771
89692,0.788
89693,0.7986
89694,0.809
89695,0.8192
89696,0.829
89697,0.8387
89698,0.848
89699,0.8572
89700,0.866
89701,0.8746
89702,0.8829
89703,0.891
89704,0.8988
89705,0.9063
89706,0.9135
89707,0.9205
89708,0.9272
89709,0.9336
89710,0.9397
89711,0.9455
89712,0.9511
89713,0.9563
89714,0.9613
89715,0.9659
89716,0.9703
89717,0.9744
89718,0.9781
89719,0.9816
89720,0.9848
89721,0.9877
89722,0.9903
89723,0.9925
89724,0.9945
89725,0.9962
89726,0.9976
89727,0.9986
89728,0.9994
89729,0.9998
89730,1.0
89731,0.9998
89732,0.9994
89733,0.9986
89734,0.9976
89735,0.9962
89736,0.9945
89737,0.9925
89738,0.9903
89739,0.9877
89740,0.9848
89741,0.9816
89742,0.9781
89743,0.9744
89744,0.9703
89745,0.9659
89746,0.9613
89747,0.9563
89748,0.9511
89749,0.9455
89750,0.9397
89751,0.9336
89752,0.9272
89753,0.9205
89754,0.9135
89755,0.9063
89756,0.8988
89757,0.891
89758,0.8829
89759,0.8746
89760,0.866
89761,0.8572
89762,0.848
89763,0.8387
89764,0.829
89765,0.8192
89766,0.809
89767,0.7986
89768,0.788
89769,0.7771
89770,0.766
89771,0.7547
89772,0.7431
89773,0.7314
89774,0.7193
89775,0.7071
89776,0.6947
89777,0.682
89778,0.6691
89779,0.6561
89780,0.6428
89781,0.6293
89782,0.6157
89783,0.6018
89784,0.5878
89785,0.5736
89786,0.5592
89787,0.5446
89788,0.5299
89789,0.515
89790,0.5
89791,0.4848
89792,0.4695
89793,0.454
89794,0.4384
89795,0.4226
89796,0.4067
89797,0.3907
89798,0.3746
89799,0.3584
89800,0.342
89801,0.3256
89802,0.309
89803,0.2924
89804,0.2756
89805,0.2588
89806,0.2419
89807,0.225
89808,0.2079
89809,0.1908
89810,0.1736
89811,0.1564
89812,0.1392
89813,0.1219
89814,0.1045
89815,0.0872
89816,0.0698
89817,0.0523
89818,0.0349
89819,0.0175
89820,0.0
89821,-0.0175
89822,-0.0349
89823,-0.0523
89824,-0.0698
89825,-0.0872
89826,-0.1045
89827,-0.1219
89828,-0.1392
89829,-0.1564
89830,-0.1736
89831,-0.1908
89832,-0.2079
89833,-0.225
89834,-0.2419
89835,-0.2588
89836,-0.2756
89837,-0.2924
89838,-0.309
89839,-0.3256
89840,-0.342
89841,-0.3584
89842,-0.3746
89843,-0.3907
89844,-0.4067
89845,-0.4226
89846,-0.4384
89847,-0.454
89848,-0.4695
89849,-0.4848
89850,-0.5
89851,-0.515
89852,-0.5299
89853,-0.5446
89854,-0.5592
89855,-0.5736
89856,-0.5878
89857,-0.6018
89858,-0.6157
89859,-0.6293
89860,-0.6428
89861,-0.6561
89862,-0.6691
89863,-0.682
89864,-0.6947
89865,-0.7071
89866,-0.7193
89867,-0.7314
89868,-0.7431
89869,-0.7547
89870,-0.766
89871,-0.7771
89872,-0.788
89873,-0.7986
89874,-0.809
89875,-0.8192
89876,-0.829
89877,-0.8387
89878,-0.848
89879,-0.8572
89880,-0.866
89881,-0.8746
89882,-0.8829
89883,-0.891
89884,-0.8988
89885,-0.9063
89886,-0.9135
89887,-0.9205
89888,-0.9272
89889,-0.9336
89890,-0.9397
89891,-0.9455
89892,-0.9511
89893,-0.9563
89894,-0.9613
89895,-0.9659
89896,-0.9703
89897,-0.9744
89898,-0.9781
89899,-0.9816
89900,-0.9848
89901,-0.9877
89902,-0.9903
89903,-0.9925
89904,-0.9945
89905,-0.9962
89906,-0.9976
89907,-0.9986
89908,-0.9994
89909,-0.9998
89910,-1.0
89911,-0.9998
89912,-0.9994
89913,-0.9986
89914,-0.9976
89915,-0.9962
89916,-0.9945
89917,-0.9925
89918,-0.9903
89919,-0.9877
89920,-0.9848
89921,-0.9816
89922,-0.9781
89923,-0.9744
89924,-0.9703
89925,-0.9659
89926,-0.9613
89927,-0.9563
89928,-0.9511
89929,-0.9455
89930,-0.9397
89931,-0.9336
89932,-0.9272
89933,-0.9205
89934,-0.9135
89935,-0.9063
89936,-0.8988
89937,-0.891
89938,-0.8829
89939,-0.8746
89940,-0.866
89941,-0.8572
89942,-0.848
89943,-0.8387
89944,-0.829
89945,-0.8192
89946,-0.809
89947,-0.7986
89948,-0.788
89949,-0.7771
89950,-0.766
89951,-0.7547
89952,-0.7431
89953,-0.7314
89954,-0.7193
89955,-0.7071
89956,-0.6947
89957,-0.682
89958,-0.6691
89959,-0.6561
89960,-0.6428
89961,-0.6293
89962,-0.6157
89963,-0.6018
89964,-0.5878
89965,-0.5736
89966,-0.5592
89967,-0.5446
89968,-0.5299
89969,-0.515
89970,-0.5
89971,-0.4848
89972,-0.4695
89973,-0.454
89974,-0.4384
89975,-0.4226
89976,-0.4067
89977,-0.3907
89978,-0.3746
89979,-0.3584
89980,-0.342
89981,-0.3256
89982,-0.309
89983,-0.2924
89984,-0.2756
89985,-0.2588
89986,-0.2419
89987,-0.225
89988,-0.2079
89989,-0.1908
89990,-0.1736
89991,-0.1564
89992,-0.1392
89993,-0.1219
89994,-0.1045
89995,-0.0872
89996,-0.0698
89997,-0.0523
89998,-0.0349
89999,-0.0175
90000,0.0
90001,0.0175
90002,0.0349
90003,0.0523
90004,0.0698
90005,0.0872
90006,0.1045
90007,0.1219
90008,0.1392
90009,0.1564
90010,0.1736
90011,0.1908
90012,0.2079
90013,0.225
90014,0.2419
90015,0.2588
90016,0.2756
90017,0.2924
90018,0.309
90019,0.3256
90020,0.342
90021,0.3584
90022,0.3746
90023,0.3907
90024,0.4067
90025,0.4226
90026,0.4384
90027,0.454
90028,0.4695
90029,0.4848
90030,0.5
90031,0.515
90032,0.5299
90033,0.5446
90034,0.5592
90035,0.5736
90036,0.5878
90037,0.6018
90038,0.6157
90039,0.6293
90040,0.6428
90041,0.6561
90042,0.6691
90043,0.682
90044,0.6947
90045,0.7071
90046,0.7193
90047,0.7314
90048,0.7431
90049,0.7547
90050,0.766
90051,0.7771
90052,0.788
90053,0.7986
90054,0.809
90055,0.8192
90056,0.829
90057,0.8387
90058,0.848
90059,0.8572
90060,0.866
90061,0.8746
90062,0.8829
90063,0.891
90064,0.8988
90065,0.9063
90066,0.9135
90067,0.9205
90068,0.9272
90069,0.9336
90070,0.9397
90071,0.9455
90072,0.9511
90073,0.9563
90074,0.9613
90075,0.9659
90076,0.9703
90077,0.9744
90078,0.9781
90079,0.9816
90080,0.9848
90081,0.9877
90082,0.9903
90083,0.9925
90084,0.9945
90085,0.9962
90086,0.9976
90087,0.9986
90088,0.9994
90089,0.9998
90090,1.0
90091,0.9998
90092,0.9994
90093,0.9986
90094,0.9976
90095,0.9962
90096,0.9945
90097,0.9925
90098,0.9903
90099,0.9877
90100,0.9848
90101,0.9816
90102,0.9781
90103,0.9744
90104,0.9703
90105,0.9659
90106,0.9613
90107,0.9563
90108,0.9511
90109,0.9455
90110,0.9397
90111,0.9336
90112,0.9272
90113,0.9205
90114,0.9135
90115,0.9063
90116,0.8988
90117,0.891
90118,0.8829
90119,0.8746
90120,0.866
90121,0.8572
90122,0.848
90123,0.8387
90124,0.829
90125,0.8192
90126,0.809
90127,0.7986
90128,0.788
90129,0.7771
90130,0.766
90131,0.7547
90132,0.7431
90133,0.7314
90134,0.7193
90135,0.7071
90136,0.6947
90137,0.682
90138,0.6691
90139,0.6561
90140,0.6428
90141,0.6293
90142,0.6157
90143,0.6018
90144,0.5878
90145,0.5736
90146,0.5592
90147,0.5446
90148,0.5299
90149,0.515
90150,0.5
90151,0.4848
90152,0.4695
90153,0.454
90154,0.4384
90155,0.4226
90156,0.4067
90157,0.3907
90158,0.3746
90159,0.3584
90160,0.342
90161,0.3256
90162,0.309
90163,0.2924
90164,0.2756
90165,0.2588
90166,0.2419
90167,0.225
90168,0.2079
90169,0.1908
90170,0.1736
90171,0.1564
90172,0.1392
90173,0.1219
90174,0.1045
90175,0.0872
90176,0.0698
90177,0.0523
90178,0.0349
90179,0.0175
90180,0.0
90181,-0.0175
90182,-0.0349
90183,-0.0523
90184,-0.0698
90185,-0.0872
90186,-0.1045
90187,-0.1219
90188,-0.1392
90189,-0.1564
90190,-0.1736
90191,-0.1908
90192,-0.2079
90193,-0.225
90194,-0.2419
90195,-0.2588
90196,-0.2756
90197,-0.2924
90198,-0.309
90199,-0.3256
90200,-0.342
90201,-0.3584
90202,-0.3746
90203,-0.3907
90204,-0.4067
90205,-0.4226
90206,-0.4384
90207,-0.454
90208,-0.4695
90209,-0.4848
90210,-0.5
90211,-0.515
90212,-0.5299
90213,-0.5446
90214,-0.5592
90215,-0.5736
90216,-0.5878
90217,-0.6018
90218,-0.6157
90219,-0.6293
90220,-0.6428
90221,-0.6561
90222,-0.6691
90223,-0.682
90224,-0.6947
90225,-0.7071
90226,-0.7193
90227,-0.7314
90228,-0.7431
90229,-0.7547
90230,-0.766
90231,-0.7771
90232,-0.788
90233,-0.7986
90234,-0.809
90235,-0.8192
90236,-0.829
90237,-0.8387
90238,-0.848
90239,-0.8572
90240,-0.866
90241,-0.8746
90242,-0.8829
90243,-0.891
90244,-0.8988
90245,-0.9063
90246,-0.9135
90247,-0.9205
90248,-0.9272
90249,-0.9336
90250,-0.9397
90251,-0.9455
90252,-0.9511
90253,-0.9563
90254,-0.9613
90255,-0.9659
90256,-0.9703
90257,-0.9744
90258,-0.9781
90259,-0.9816
90260,-0.9848
90261,-0.9877
90262,-0.9903
90263,-0.9925
90264,-0.9945
90265,-0.9962
90266,-0.9976
90267,-0.9986
90268,-0.9994
90269,-0.9998
90270,-1.0
90271,-0.9998
90272,-0.9994
90273,-0.9986
90274,-0.9976
90275,-0.9962
90276,-0.9945
90277,-0.9925
90278,-0.9903
90279,-0.9877
90280,-0.9848
90281,-0.9816
90282,-0.9781
90283,-0.9744
90284,-0.9703
90285,-0.9659
90286,-0.9613
90287,-0.9563
90288,-0.9511
90289,-0.9455
90290,-0.9397
90291,-0.9336
90292,-0.9272
90293,-0.9205
90294,-0.9135
90295,-0.9063
90296,-0.8988
90297,-0.891
90298,-0.8829
90299,-0.8746
90300,-0.866
90301,-0.8572
90302,-0.848
90303,-0.8387
90304,-0.829
90305,-0.8192
90306,-0.809
90307,-0.7986
90308,-0.788
90309,-0.7771
90310,-0.766
90311,-0.7547
90312,-0.7431
90313,-0.7314
90314,-0.7193
90315,-0.7071
90316,-0.6947
90317,-0.682
90318,-0.6691
90319,-0.6561
90320,-0.6428
90321,-0.6293
90322,-0.6157
90323,-0.6018
90324,-0.5878
90325,-0.5736
90326,-0.5592
90327,-0.5446
90328,-0.5299
90329,-0.515
90330,-0.5
90331,-0.4848
90332,-0.4695
90333,-0.454
90334,-0.4384
90335,-0.4226
90336,-0.4067
90337,-0.3907
90338,-0.3746
90339,-0.3584
90340,-0.342
90341,-0.3256
90342,-0.309
90343,-0.2924
90344,-0.2756
90345,-0.2588
90346,-0.2419
90347,-0.225
90348,-0.2079
90349,-0.1908
90350,-0.1736
90351,-0.1564
90352,-0.1392
90353,-0.1219
90354,-0.1045
90355,-0.0872
90356,-0.0698
90357,-0.0523
90358,-0.0349
90359,-0.0175
90360,0.0
90361,0.0175
90362,0.0349
90363,0.0523
90364,0.0698
90365,0.0872
90366,0.1045
90367,0.1219
90368,0.1392
90369,0.1564
90370,0.1736
90371,0.1908
90372,0.2079
90373,0.225
90374,0.2419
90375,0.2588
90376,0.2756
90377,0.2924
90378,0.309
90379,0.3256
90380,0.342
90381,0.3584
90382,0.3746
90383,0.3907
90384,0.4067
90385,0.4226
90386,0.4384
90387,0.454
90388,0.4695
90389,0.4848
90390,0.5
90391,0.515
90392,0.5299
90393,0.5446
90394,0.5592
90395,0.5736
90396,0.5878
90397,0.6018
90398,0.6157
90399,0.6293
90400,0.6428
90401,0.6561
90402,0.6691
90403,0.682
90404,0.6947
90405,0.7071
90406,0.7193
90407,0.7314
90408,0.7431
90409,0.7547
90410,0.766
90411,0.7771
90412,0.788
90413,0.7986
90414,0.809
